sats,time,lat,long,velocity,heading,height,vert-vel,yaw-calc,YAW__,YAW_,
"007","070712,50","+03067,63965","-00425,06093","061,540","208,77","+00236,52","-006,948","+000,0","+0,00000E+00","+0,00000E+00",
"007","070712,60","+03067,63881","-00425,06036","060,830","208,37","+00236,41","-006,912","+000,0","+0,00000E+00","+0,00000E+00",
"007","070712,70","+03067,63799","-00425,05980","060,000","208,06","+00236,30","-006,876","+000,0","+0,00000E+00","+0,00000E+00",
"007","070712,80","+03067,63718","-00425,05925","059,140","207,83","+00236,20","-006,840","+000,0","+0,00000E+00","+0,00000E+00",
"007","070712,90","+03067,63637","-00425,05872","058,390","207,54","+00236,12","-006,768","+000,0","+0,00000E+00","+0,00000E+00",
"007","070713,00","+03067,63557","-00425,05817","057,860","207,43","+00236,07","-006,732","+000,0","+0,00000E+00","+0,00000E+00",
"007","070713,10","+03067,63480","-00425,05761","057,330","207,48","+00236,03","-006,660","+000,0","+0,00000E+00","+0,00000E+00",
"007","070713,20","+03067,63412","-00425,05701","056,430","207,74","+00235,99","-006,588","+000,0","+0,00000E+00","+0,00000E+00",
"007","070713,30","+03067,63343","-00425,05643","055,340","207,88","+00235,95","-006,516","+000,0","+0,00000E+00","+0,00000E+00",
"007","070713,40","+03067,63276","-00425,05582","054,200","208,54","+00235,88","-006,480","+000,0","+0,00000E+00","+0,00000E+00",
"007","070713,50","+03067,63210","-00425,05515","053,130","209,57","+00235,78","-006,444","+000,0","+0,00000E+00","+0,00000E+00",
"007","070713,60","+03067,63143","-00425,05450","052,270","210,41","+00235,69","-006,408","+000,0","+0,00000E+00","+0,00000E+00",
"007","070713,70","+03067,63081","-00425,05374","051,680","212,17","+00235,71","-006,300","+000,0","+0,00000E+00","+0,00000E+00",
"007","070713,80","+03067,63015","-00425,05303","052,150","212,78","+00235,59","-006,264","+000,0","+0,00000E+00","+0,00000E+00",
"007","070713,90","+03067,62956","-00425,05228","051,860","213,95","+00235,46","-006,228","+000,0","+0,00000E+00","+0,00000E+00",
"007","070714,00","+03067,62900","-00425,05141","051,810","215,71","+00235,38","-006,192","+000,0","+0,00000E+00","+0,00000E+00",
"007","070714,10","+03067,62849","-00425,05046","051,920","217,89","+00235,33","-006,120","+000,0","+0,00000E+00","+0,00000E+00",
"007","070714,20","+03067,62800","-00425,04942","052,230","220,38","+00235,27","-006,084","+000,0","+0,00000E+00","+0,00000E+00",
"007","070714,30","+03067,62754","-00425,04829","052,720","223,18","+00235,13","-006,048","+000,0","+0,00000E+00","+0,00000E+00",
"007","070714,40","+03067,62709","-00425,04711","053,380","225,82","+00235,03","-006,012","+000,0","+0,00000E+00","+0,00000E+00",
"007","070714,50","+03067,62669","-00425,04588","053,930","228,57","+00234,93","-005,976","+000,0","+0,00000E+00","+0,00000E+00",
"007","070714,60","+03067,62632","-00425,04462","054,360","231,15","+00234,80","-005,940","+000,0","+0,00000E+00","+0,00000E+00",
"007","070714,70","+03067,62598","-00425,04329","055,000","233,73","+00234,68","-005,904","+000,0","+0,00000E+00","+0,00000E+00",
"007","070714,80","+03067,62566","-00425,04191","055,770","236,24","+00234,58","-005,832","+000,0","+0,00000E+00","+0,00000E+00",
"008","070714,90","+03067,62521","-00425,04079","055,280","236,52","+00234,80","-005,616","+000,0","+0,00000E+00","+0,00000E+00",
"008","070715,00","+03067,62482","-00425,03954","055,200","237,56","+00234,98","-005,436","+000,0","+0,00000E+00","+0,00000E+00",
"008","070715,10","+03067,62447","-00425,03819","055,530","238,95","+00235,14","-005,292","+000,0","+0,00000E+00","+0,00000E+00",
"008","070715,20","+03067,62409","-00425,03677","056,580","240,32","+00235,35","-005,112","+000,0","+0,00000E+00","+0,00000E+00",
"008","070715,30","+03067,62377","-00425,03526","057,690","242,16","+00235,60","-004,896","+000,0","+0,00000E+00","+0,00000E+00",
"008","070715,40","+03067,62348","-00425,03374","058,600","243,87","+00235,85","-004,680","+000,0","+0,00000E+00","+0,00000E+00",
"008","070715,50","+03067,62321","-00425,03217","059,740","245,60","+00236,01","-004,500","+000,0","+0,00000E+00","+0,00000E+00",
"008","070715,60","+03067,62293","-00425,03067","060,310","246,81","+00236,16","-004,356","+000,0","+0,00000E+00","+0,00000E+00",
"008","070715,70","+03067,62268","-00425,02903","061,480","248,14","+00236,27","-004,212","+000,0","+0,00000E+00","+0,00000E+00",
"008","070715,80","+03067,62241","-00425,02748","061,940","248,60","+00236,33","-004,104","+000,0","+0,00000E+00","+0,00000E+00",
"008","070715,90","+03067,62216","-00425,02583","062,720","249,18","+00236,35","-003,996","+000,0","+0,00000E+00","+0,00000E+00",
"008","070716,00","+03067,62194","-00425,02403","063,880","250,10","+00236,40","-003,924","+000,0","+0,00000E+00","+0,00000E+00",
"008","070716,10","+03067,62176","-00425,02211","065,680","251,34","+00236,42","-003,852","+000,0","+0,00000E+00","+0,00000E+00",
"008","070716,20","+03067,62164","-00425,02008","068,030","253,17","+00236,46","-003,744","+000,0","+0,00000E+00","+0,00000E+00",
"008","070716,30","+03067,62157","-00425,01800","069,980","254,86","+00236,44","-003,672","+000,0","+0,00000E+00","+0,00000E+00",
"008","070716,40","+03067,62151","-00425,01590","071,900","256,48","+00236,43","-003,636","+000,0","+0,00000E+00","+0,00000E+00",
"008","070716,50","+03067,62147","-00425,01373","073,910","258,10","+00236,41","-003,600","+000,0","+0,00000E+00","+0,00000E+00",
"008","070716,60","+03067,62143","-00425,01154","075,860","259,48","+00236,46","-003,528","+000,0","+0,00000E+00","+0,00000E+00",
"008","070716,70","+03067,62137","-00425,00936","077,460","260,57","+00236,50","-003,492","+000,0","+0,00000E+00","+0,00000E+00",
"008","070716,80","+03067,62134","-00425,00709","079,400","261,57","+00236,49","-003,456","+000,0","+0,00000E+00","+0,00000E+00",
"008","070716,90","+03067,62135","-00425,00486","080,750","262,67","+00236,47","-003,456","+000,0","+0,00000E+00","+0,00000E+00",
"008","070717,00","+03067,62138","-00425,00260","082,160","263,92","+00236,54","-003,420","+000,0","+0,00000E+00","+0,00000E+00",
"008","070717,10","+03067,62141","-00425,00040","083,070","265,06","+00236,67","-003,348","+000,0","+0,00000E+00","+0,00000E+00",
"008","070717,20","+03067,62145","-00424,99819","083,930","265,99","+00236,65","-003,348","+000,0","+0,00000E+00","+0,00000E+00",
"008","070717,30","+03067,62148","-00424,99597","085,050","266,65","+00236,73","-003,312","+000,0","+0,00000E+00","+0,00000E+00",
"008","070717,40","+03067,62148","-00424,99380","085,830","267,13","+00236,93","-003,204","+000,0","+0,00000E+00","+0,00000E+00",
"008","070717,50","+03067,62150","-00424,99163","086,420","267,67","+00237,14","-003,132","+000,0","+0,00000E+00","+0,00000E+00",
"008","070717,60","+03067,62145","-00424,98961","086,320","268,03","+00237,43","-003,024","+000,0","+0,00000E+00","+0,00000E+00",
"008","070717,70","+03067,62141","-00424,98757","086,360","268,39","+00237,73","-002,916","+000,0","+0,00000E+00","+0,00000E+00",
"008","070717,80","+03067,62139","-00424,98552","086,350","268,72","+00238,00","-002,808","+000,0","+0,00000E+00","+0,00000E+00",
"008","070717,90","+03067,62142","-00424,98348","086,350","269,26","+00238,28","-002,664","+000,0","+0,00000E+00","+0,00000E+00",
"008","070718,00","+03067,62142","-00424,98146","086,010","269,54","+00238,52","-002,592","+000,0","+0,00000E+00","+0,00000E+00",
"008","070718,10","+03067,62145","-00424,97946","085,550","269,87","+00238,71","-002,520","+000,0","+0,00000E+00","+0,00000E+00",
"008","070718,20","+03067,62146","-00424,97753","084,850","270,07","+00238,86","-002,448","+000,0","+0,00000E+00","+0,00000E+00",
"008","070718,30","+03067,62149","-00424,97560","084,300","270,37","+00239,00","-002,376","+000,0","+0,00000E+00","+0,00000E+00",
"008","070718,40","+03067,62156","-00424,97366","083,980","270,85","+00239,12","-002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","070718,50","+03067,62164","-00424,97177","083,320","271,21","+00239,22","-002,268","+000,0","+0,00000E+00","+0,00000E+00",
"008","070718,60","+03067,62174","-00424,96990","082,510","271,63","+00239,29","-002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","070718,70","+03067,62184","-00424,96807","081,420","271,98","+00239,27","-002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","070718,80","+03067,62182","-00424,96659","077,610","271,19","+00238,91","-002,448","+000,0","+0,00000E+00","+0,00000E+00",
"008","070718,90","+03067,62212","-00424,96531","073,770","272,89","+00239,09","-002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","070719,00","+03067,62224","-00424,96352","073,510","273,13","+00239,03","-002,268","+000,0","+0,00000E+00","+0,00000E+00",
"008","070719,10","+03067,62239","-00424,96175","073,160","273,63","+00238,96","-002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","070719,20","+03067,62259","-00424,95997","072,870","274,26","+00238,91","-002,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","070719,30","+03067,62282","-00424,95819","072,640","275,04","+00238,83","-002,340","+000,0","+0,00000E+00","+0,00000E+00",
"008","070719,40","+03067,62311","-00424,95642","072,430","276,14","+00238,71","-002,412","+000,0","+0,00000E+00","+0,00000E+00",
"008","070719,50","+03067,62344","-00424,95466","072,380","277,43","+00238,56","-002,448","+000,0","+0,00000E+00","+0,00000E+00",
"008","070719,60","+03067,62384","-00424,95294","072,250","278,92","+00238,43","-002,520","+000,0","+0,00000E+00","+0,00000E+00",
"008","070719,70","+03067,62455","-00424,95184","068,280","283,38","+00237,93","-002,736","+000,0","+0,00000E+00","+0,00000E+00",
"008","070719,80","+03067,62505","-00424,95012","069,180","284,95","+00237,82","-002,772","+000,0","+0,00000E+00","+0,00000E+00",
"005","070719,90","+03067,62559","-00424,94841","070,270","286,40","+00237,66","-002,880","+000,0","+0,00000E+00","+0,00000E+00",
"005","070720,00","+03067,62614","-00424,94667","071,450","287,65","+00237,51","-002,916","+000,0","+0,00000E+00","+0,00000E+00",
"005","070720,10","+03067,62671","-00424,94491","072,710","288,85","+00237,36","-002,988","+000,0","+0,00000E+00","+0,00000E+00",
"005","070720,20","+03067,62730","-00424,94313","074,100","289,94","+00237,18","-003,060","+000,0","+0,00000E+00","+0,00000E+00",
"005","070720,30","+03067,62792","-00424,94131","075,600","290,93","+00237,02","-003,096","+000,0","+0,00000E+00","+0,00000E+00",
"005","070720,40","+03067,62857","-00424,93945","077,300","291,85","+00236,86","-003,168","+000,0","+0,00000E+00","+0,00000E+00",
"005","070720,50","+03067,62928","-00424,93753","079,480","293,00","+00236,66","-003,240","+000,0","+0,00000E+00","+0,00000E+00",
"005","070720,60","+03067,63000","-00424,93562","081,260","294,00","+00236,46","-003,276","+000,0","+0,00000E+00","+0,00000E+00",
"005","070720,70","+03067,63072","-00424,93371","082,850","294,89","+00236,25","-003,348","+000,0","+0,00000E+00","+0,00000E+00",
"005","070720,80","+03067,63146","-00424,93176","084,480","295,72","+00236,05","-003,420","+000,0","+0,00000E+00","+0,00000E+00",
"006","070720,90","+03067,63218","-00424,92975","086,040","296,37","+00235,75","-003,492","+000,0","+0,00000E+00","+0,00000E+00",
"006","070721,00","+03067,63295","-00424,92771","087,780","297,28","+00235,43","-003,600","+000,0","+0,00000E+00","+0,00000E+00",
"006","070721,10","+03067,63374","-00424,92570","089,320","298,07","+00235,11","-003,708","+000,0","+0,00000E+00","+0,00000E+00",
"006","070721,20","+03067,63453","-00424,92367","090,700","298,78","+00234,80","-003,780","+000,0","+0,00000E+00","+0,00000E+00",
"006","070721,30","+03067,63531","-00424,92160","092,320","299,12","+00234,50","-003,852","+000,0","+0,00000E+00","+0,00000E+00",
"006","070721,40","+03067,63613","-00424,91956","093,770","299,63","+00234,20","-003,924","+000,0","+0,00000E+00","+0,00000E+00",
"006","070721,50","+03067,63699","-00424,91752","095,240","300,28","+00233,87","-003,996","+000,0","+0,00000E+00","+0,00000E+00",
"005","070721,60","+03067,63779","-00424,91541","096,550","300,53","+00233,57","-004,068","+000,0","+0,00000E+00","+0,00000E+00",
"005","070721,70","+03067,63859","-00424,91330","097,570","300,69","+00233,26","-004,140","+000,0","+0,00000E+00","+0,00000E+00",
"005","070721,80","+03067,63939","-00424,91121","098,270","300,85","+00232,95","-004,212","+000,0","+0,00000E+00","+0,00000E+00",
"005","070721,90","+03067,64020","-00424,90914","098,390","301,10","+00232,64","-004,284","+000,0","+0,00000E+00","+0,00000E+00",
"005","070722,00","+03067,64104","-00424,90719","098,130","301,54","+00232,31","-004,356","+000,0","+0,00000E+00","+0,00000E+00",
"005","070722,10","+03067,64185","-00424,90526","097,310","301,68","+00232,00","-004,428","+000,0","+0,00000E+00","+0,00000E+00",
"005","070722,20","+03067,64266","-00424,90337","096,220","301,93","+00231,68","-004,464","+000,0","+0,00000E+00","+0,00000E+00",
"008","070722,30","+03067,64350","-00424,90163","094,510","302,32","+00231,30","-004,572","+000,0","+0,00000E+00","+0,00000E+00",
"008","070722,40","+03067,64432","-00424,89992","092,950","302,57","+00231,12","-004,608","+000,0","+0,00000E+00","+0,00000E+00",
"008","070722,50","+03067,64543","-00424,89883","090,030","305,10","+00230,97","-004,536","+000,0","+0,00000E+00","+0,00000E+00",
"008","070722,60","+03067,64618","-00424,89715","088,200","305,06","+00230,77","-004,608","+000,0","+0,00000E+00","+0,00000E+00",
"008","070722,70","+03067,64693","-00424,89551","086,660","305,09","+00230,55","-004,680","+000,0","+0,00000E+00","+0,00000E+00",
"008","070722,80","+03067,64766","-00424,89393","084,710","305,17","+00230,31","-004,752","+000,0","+0,00000E+00","+0,00000E+00",
"008","070722,90","+03067,64838","-00424,89235","083,090","305,32","+00230,08","-004,788","+000,0","+0,00000E+00","+0,00000E+00",
"008","070723,00","+03067,64908","-00424,89078","081,860","305,13","+00229,87","-004,824","+000,0","+0,00000E+00","+0,00000E+00",
"008","070723,10","+03067,64977","-00424,88926","080,330","305,19","+00229,64","-004,860","+000,0","+0,00000E+00","+0,00000E+00",
"008","070723,20","+03067,65049","-00424,88780","079,120","305,49","+00229,36","-004,932","+000,0","+0,00000E+00","+0,00000E+00",
"008","070723,30","+03067,65119","-00424,88637","077,800","305,66","+00229,18","-004,932","+000,0","+0,00000E+00","+0,00000E+00",
"008","070723,40","+03067,65192","-00424,88501","076,720","306,06","+00228,86","-005,040","+000,0","+0,00000E+00","+0,00000E+00",
"006","070723,50","+03067,65262","-00424,88361","075,670","306,31","+00228,60","-005,076","+000,0","+0,00000E+00","+0,00000E+00",
"006","070723,60","+03067,65334","-00424,88225","074,910","306,85","+00228,34","-005,112","+000,0","+0,00000E+00","+0,00000E+00",
"005","070723,70","+03067,65405","-00424,88094","073,810","307,47","+00228,20","-005,112","+000,0","+0,00000E+00","+0,00000E+00",
"005","070723,80","+03067,65477","-00424,87968","072,720","308,01","+00228,06","-005,112","+000,0","+0,00000E+00","+0,00000E+00",
"005","070723,90","+03067,65552","-00424,87849","071,540","308,97","+00227,93","-005,112","+000,0","+0,00000E+00","+0,00000E+00",
"005","070724,00","+03067,65628","-00424,87738","070,250","309,98","+00227,79","-005,112","+000,0","+0,00000E+00","+0,00000E+00",
"005","070724,10","+03067,65709","-00424,87638","069,090","311,53","+00227,66","-005,076","+000,0","+0,00000E+00","+0,00000E+00",
"005","070724,20","+03067,65790","-00424,87544","067,680","313,09","+00227,54","-005,076","+000,0","+0,00000E+00","+0,00000E+00",
"005","070724,30","+03067,65874","-00424,87457","066,520","314,70","+00227,41","-005,076","+000,0","+0,00000E+00","+0,00000E+00",
"005","070724,40","+03067,65959","-00424,87378","065,230","316,87","+00227,28","-005,076","+000,0","+0,00000E+00","+0,00000E+00",
"005","070724,50","+03067,66048","-00424,87306","064,580","318,87","+00227,12","-005,040","+000,0","+0,00000E+00","+0,00000E+00",
"005","070724,60","+03067,66142","-00424,87245","063,990","321,13","+00226,98","-005,004","+000,0","+0,00000E+00","+0,00000E+00",
"005","070724,70","+03067,66234","-00424,87185","063,450","323,34","+00226,82","-005,004","+000,0","+0,00000E+00","+0,00000E+00",
"005","070724,80","+03067,66329","-00424,87133","062,830","325,79","+00226,67","-005,004","+000,0","+0,00000E+00","+0,00000E+00",
"005","070724,90","+03067,66425","-00424,87087","062,220","328,22","+00226,51","-004,968","+000,0","+0,00000E+00","+0,00000E+00",
"008","070725,00","+03067,66527","-00424,87054","062,350","330,48","+00226,10","-005,112","+000,0","+0,00000E+00","+0,00000E+00",
"008","070725,10","+03067,66629","-00424,87027","061,990","333,05","+00225,64","-005,256","+000,0","+0,00000E+00","+0,00000E+00",
"008","070725,20","+03067,66731","-00424,87001","061,750","335,24","+00225,20","-005,400","+000,0","+0,00000E+00","+0,00000E+00",
"008","070725,30","+03067,66834","-00424,86974","062,020","336,91","+00224,79","-005,544","+000,0","+0,00000E+00","+0,00000E+00",
"008","070725,40","+03067,66937","-00424,86953","062,060","338,77","+00224,40","-005,688","+000,0","+0,00000E+00","+0,00000E+00",
"008","070725,50","+03067,67040","-00424,86934","062,150","340,71","+00224,01","-005,796","+000,0","+0,00000E+00","+0,00000E+00",
"008","070725,60","+03067,67146","-00424,86926","062,580","343,21","+00223,61","-005,940","+000,0","+0,00000E+00","+0,00000E+00",
"008","070725,70","+03067,67251","-00424,86923","062,780","345,68","+00223,22","-006,084","+000,0","+0,00000E+00","+0,00000E+00",
"007","070725,80","+03067,67362","-00424,86926","063,870","348,48","+00222,93","-006,120","+000,0","+0,00000E+00","+0,00000E+00",
"007","070725,90","+03067,67473","-00424,86937","064,980","351,29","+00222,66","-006,156","+000,0","+0,00000E+00","+0,00000E+00",
"007","070726,00","+03067,67584","-00424,86953","065,970","354,00","+00222,41","-006,192","+000,0","+0,00000E+00","+0,00000E+00",
"008","070726,10","+03067,67679","-00424,86972","064,960","355,99","+00222,09","-006,228","+000,0","+0,00000E+00","+0,00000E+00",
"008","070726,20","+03067,67774","-00424,86994","064,370","358,08","+00221,84","-006,264","+000,0","+0,00000E+00","+0,00000E+00",
"008","070726,30","+03067,67870","-00424,87027","064,240","000,57","+00221,61","-006,264","+000,0","+0,00000E+00","+0,00000E+00",
"008","070726,40","+03067,67968","-00424,87066","064,500","003,01","+00221,41","-006,264","+000,0","+0,00000E+00","+0,00000E+00",
"008","070726,50","+03067,68069","-00424,87113","065,050","005,46","+00221,21","-006,264","+000,0","+0,00000E+00","+0,00000E+00",
"008","070726,60","+03067,68172","-00424,87166","065,850","007,77","+00221,06","-006,228","+000,0","+0,00000E+00","+0,00000E+00",
"008","070726,70","+03067,68274","-00424,87225","066,530","010,02","+00220,93","-006,156","+000,0","+0,00000E+00","+0,00000E+00",
"008","070726,80","+03067,68378","-00424,87289","067,320","012,07","+00220,77","-006,156","+000,0","+0,00000E+00","+0,00000E+00",
"008","070726,90","+03067,68482","-00424,87360","068,160","014,09","+00220,60","-006,120","+000,0","+0,00000E+00","+0,00000E+00",
"008","070727,00","+03067,68583","-00424,87430","068,580","015,67","+00220,36","-006,156","+000,0","+0,00000E+00","+0,00000E+00",
"008","070727,10","+03067,68684","-00424,87506","068,940","017,34","+00220,13","-006,192","+000,0","+0,00000E+00","+0,00000E+00",
"008","070727,20","+03067,68782","-00424,87588","069,250","019,03","+00219,89","-006,228","+000,0","+0,00000E+00","+0,00000E+00",
"008","070727,30","+03067,68876","-00424,87674","069,240","020,79","+00219,67","-006,228","+000,0","+0,00000E+00","+0,00000E+00",
"008","070727,40","+03067,68967","-00424,87765","069,140","022,57","+00219,46","-006,228","+000,0","+0,00000E+00","+0,00000E+00",
"008","070727,50","+03067,69056","-00424,87860","069,020","024,35","+00219,27","-006,228","+000,0","+0,00000E+00","+0,00000E+00",
"008","070727,60","+03067,69144","-00424,87959","068,930","026,09","+00219,08","-006,192","+000,0","+0,00000E+00","+0,00000E+00",
"007","070727,70","+03067,69234","-00424,88059","069,140","027,53","+00218,88","-006,156","+000,0","+0,00000E+00","+0,00000E+00",
"007","070727,80","+03067,69318","-00424,88160","068,890","028,93","+00218,75","-006,120","+000,0","+0,00000E+00","+0,00000E+00",
"007","070727,90","+03067,69400","-00424,88265","068,540","030,40","+00218,60","-006,084","+000,0","+0,00000E+00","+0,00000E+00",
"007","070728,00","+03067,69480","-00424,88372","068,210","031,82","+00218,46","-006,012","+000,0","+0,00000E+00","+0,00000E+00",
"007","070728,10","+03067,69553","-00424,88482","067,350","033,28","+00218,32","-005,940","+000,0","+0,00000E+00","+0,00000E+00",
"007","070728,20","+03067,69625","-00424,88595","066,800","034,84","+00218,22","-005,868","+000,0","+0,00000E+00","+0,00000E+00",
"007","070728,30","+03067,69693","-00424,88705","065,900","036,16","+00218,12","-005,796","+000,0","+0,00000E+00","+0,00000E+00",
"007","070728,40","+03067,69755","-00424,88811","064,590","037,37","+00218,05","-005,688","+000,0","+0,00000E+00","+0,00000E+00",
"007","070728,50","+03067,69813","-00424,88913","063,100","038,34","+00218,01","-005,580","+000,0","+0,00000E+00","+0,00000E+00",
"007","070728,60","+03067,69863","-00424,89014","061,240","039,59","+00217,98","-005,472","+000,0","+0,00000E+00","+0,00000E+00",
"007","070728,70","+03067,69909","-00424,89115","059,350","040,93","+00217,96","-005,364","+000,0","+0,00000E+00","+0,00000E+00",
"007","070728,80","+03067,69953","-00424,89211","057,500","041,98","+00217,91","-005,256","+000,0","+0,00000E+00","+0,00000E+00",
"007","070728,90","+03067,70003","-00424,89306","056,250","042,62","+00217,86","-005,184","+000,0","+0,00000E+00","+0,00000E+00",
"007","070729,00","+03067,70050","-00424,89396","054,990","043,08","+00217,84","-005,112","+000,0","+0,00000E+00","+0,00000E+00",
"007","070729,10","+03067,70100","-00424,89477","053,830","042,90","+00217,80","-005,076","+000,0","+0,00000E+00","+0,00000E+00",
"007","070729,20","+03067,70150","-00424,89551","052,380","042,15","+00217,78","-005,004","+000,0","+0,00000E+00","+0,00000E+00",
"007","070729,30","+03067,70185","-00424,89573","047,950","039,52","+00217,45","-005,220","+000,0","+0,00000E+00","+0,00000E+00",
"007","070729,40","+03067,70239","-00424,89626","046,710","037,36","+00217,43","-005,148","+000,0","+0,00000E+00","+0,00000E+00",
"007","070729,50","+03067,70301","-00424,89669","046,010","034,33","+00217,44","-005,076","+000,0","+0,00000E+00","+0,00000E+00",
"007","070729,60","+03067,70370","-00424,89707","045,960","030,85","+00217,42","-005,004","+000,0","+0,00000E+00","+0,00000E+00",
"007","070729,70","+03067,70442","-00424,89739","046,120","027,31","+00217,40","-004,968","+000,0","+0,00000E+00","+0,00000E+00",
"007","070729,80","+03067,70517","-00424,89767","046,380","023,90","+00217,36","-004,932","+000,0","+0,00000E+00","+0,00000E+00",
"007","070729,90","+03067,70594","-00424,89788","046,860","020,48","+00217,31","-004,896","+000,0","+0,00000E+00","+0,00000E+00",
"007","070730,00","+03067,70670","-00424,89791","046,840","016,36","+00217,31","-004,824","+000,0","+0,00000E+00","+0,00000E+00",
"007","070730,10","+03067,70745","-00424,89784","046,890","012,22","+00217,29","-004,824","+000,0","+0,00000E+00","+0,00000E+00",
"007","070730,20","+03067,70820","-00424,89772","047,130","008,52","+00217,23","-004,788","+000,0","+0,00000E+00","+0,00000E+00",
"007","070730,30","+03067,70895","-00424,89752","047,440","004,75","+00217,14","-004,824","+000,0","+0,00000E+00","+0,00000E+00",
"008","070730,40","+03067,70931","-00424,89732","044,580","001,60","+00216,68","-005,076","+000,0","+0,00000E+00","+0,00000E+00",
"008","070730,50","+03067,70975","-00424,89695","042,740","357,23","+00216,16","-005,364","+000,0","+0,00000E+00","+0,00000E+00",
"008","070730,60","+03067,71006","-00424,89658","040,120","353,59","+00215,73","-005,580","+000,0","+0,00000E+00","+0,00000E+00",
"008","070730,70","+03067,71070","-00424,89610","040,750","350,20","+00215,61","-005,544","+000,0","+0,00000E+00","+0,00000E+00",
"008","070730,80","+03067,71135","-00424,89556","041,550","346,94","+00215,54","-005,544","+000,0","+0,00000E+00","+0,00000E+00",
"008","070730,90","+03067,71202","-00424,89500","042,390","344,36","+00215,46","-005,508","+000,0","+0,00000E+00","+0,00000E+00",
"007","070731,00","+03067,71274","-00424,89422","044,320","340,62","+00215,31","-005,508","+000,0","+0,00000E+00","+0,00000E+00",
"007","070731,10","+03067,71342","-00424,89340","045,590","337,66","+00215,20","-005,508","+000,0","+0,00000E+00","+0,00000E+00",
"008","070731,20","+03067,71375","-00424,89257","043,800","333,45","+00214,90","-005,616","+000,0","+0,00000E+00","+0,00000E+00",
"007","070731,30","+03067,71437","-00424,89162","044,790","330,74","+00214,82","-005,580","+000,0","+0,00000E+00","+0,00000E+00",
"007","070731,40","+03067,71506","-00424,89065","046,070","328,55","+00214,76","-005,544","+000,0","+0,00000E+00","+0,00000E+00",
"008","070731,50","+03067,71532","-00424,88963","044,390","323,76","+00214,42","-005,724","+000,0","+0,00000E+00","+0,00000E+00",
"008","070731,60","+03067,71588","-00424,88863","044,950","321,71","+00214,33","-005,724","+000,0","+0,00000E+00","+0,00000E+00",
"008","070731,70","+03067,71647","-00424,88766","045,470","320,42","+00214,19","-005,760","+000,0","+0,00000E+00","+0,00000E+00",
"008","070731,80","+03067,71701","-00424,88668","045,240","319,10","+00214,11","-005,760","+000,0","+0,00000E+00","+0,00000E+00",
"008","070731,90","+03067,71754","-00424,88563","045,150","317,54","+00213,97","-005,796","+000,0","+0,00000E+00","+0,00000E+00",
"008","070732,00","+03067,71805","-00424,88453","045,030","315,71","+00213,79","-005,868","+000,0","+0,00000E+00","+0,00000E+00",
"008","070732,10","+03067,71852","-00424,88335","045,180","313,18","+00213,56","-005,940","+000,0","+0,00000E+00","+0,00000E+00",
"008","070732,20","+03067,71905","-00424,88222","045,740","311,63","+00213,30","-006,048","+000,0","+0,00000E+00","+0,00000E+00",
"008","070732,30","+03067,71959","-00424,88125","045,300","311,04","+00213,07","-006,156","+000,0","+0,00000E+00","+0,00000E+00",
"008","070732,40","+03067,72010","-00424,88039","044,170","310,79","+00212,81","-006,264","+000,0","+0,00000E+00","+0,00000E+00",
"008","070732,50","+03067,72065","-00424,87960","043,080","311,24","+00212,57","-006,372","+000,0","+0,00000E+00","+0,00000E+00",
"008","070732,60","+03067,72122","-00424,87890","041,840","312,24","+00212,33","-006,480","+000,0","+0,00000E+00","+0,00000E+00",
"008","070732,70","+03067,72179","-00424,87827","040,500","313,54","+00212,21","-006,480","+000,0","+0,00000E+00","+0,00000E+00",
"008","070732,80","+03067,72238","-00424,87774","039,520","315,23","+00211,93","-006,624","+000,0","+0,00000E+00","+0,00000E+00",
"007","070732,90","+03067,72311","-00424,87735","039,650","319,37","+00211,69","-006,660","+000,0","+0,00000E+00","+0,00000E+00",
"007","070733,00","+03067,72384","-00424,87688","040,260","322,43","+00211,39","-006,732","+000,0","+0,00000E+00","+0,00000E+00",
"007","070733,10","+03067,72462","-00424,87647","041,210","325,56","+00211,07","-006,804","+000,0","+0,00000E+00","+0,00000E+00",
"007","070733,20","+03067,72542","-00424,87610","042,240","328,76","+00210,78","-006,876","+000,0","+0,00000E+00","+0,00000E+00",
"007","070733,30","+03067,72623","-00424,87583","043,060","332,18","+00210,53","-006,912","+000,0","+0,00000E+00","+0,00000E+00",
"007","070733,40","+03067,72710","-00424,87573","043,900","336,51","+00210,37","-006,912","+000,0","+0,00000E+00","+0,00000E+00",
"007","070733,50","+03067,72801","-00424,87568","045,100","340,73","+00210,24","-006,912","+000,0","+0,00000E+00","+0,00000E+00",
"007","070733,60","+03067,72895","-00424,87574","046,520","345,17","+00210,09","-006,876","+000,0","+0,00000E+00","+0,00000E+00",
"007","070733,70","+03067,72983","-00424,87575","047,510","348,22","+00209,96","-006,876","+000,0","+0,00000E+00","+0,00000E+00",
"007","070733,80","+03067,73070","-00424,87579","048,300","350,91","+00209,81","-006,840","+000,0","+0,00000E+00","+0,00000E+00",
